,"Mitchell, Bob",,"1,001 Life story questions",".","Engadine NSW, Bob Mitchell, 6th. ed., 2010",".","95p.",".",646459236,,"...............",,"907.2  MIT","2012 - Jan.","...................","32.95",".........",,743,"Oral history   2. Interviewing"
,"Cochrane, Peter",,"Australians at war",,"Sydney, Australian Broadcasting Commission, 2001",,"272p., illus.",,,,,,"994.04  COC","2014 Dec.","don. - W.G.R.L.C.",,,,1017,"War - 1914-1918 - Australia   2. War - 1939-1945 - Australia   3. War - Vietnam - 1961-1975 - Australia   4. War, South African - 1899-1902 - Australia  5. War, Korean - 1950 -1953 - Australia"
,".........................................",,"Australians from 1939",,"Broadway, NSW, Fairfax, Syme & Weldon, 1987",0,"474p., illus",,,,"Australians. A historical library vol/5",0,"994   AUS","2014 - April","don. - W.G.R.L.C.","........",".........",,976,"Australia - History - 20th century   2. Australia - Social conditions - 20th century"
,"McKernan, M.",,"Australians in wartime. Commentary and documents",".","Melb., Thomas Nelson, 1980",".","94p., illus.",".",,,"Topics in Australian history",0,"994.04  MCK","...............","...................","........","........",,21,"Australia - History - 20th Century.  2. War - 1914-1918 - Australia.  3, War - 1939-1945 - Australia"
,".........................................",,"Australians to 1788",,"Broadway, NSW, Fairfax, Syme & Weldon, 1987",0,"476p., illus.",,,,"Australians. A historical library vol.1",0,"994   AUS","2014 - April","don. - W.G.R.L.C.","........",".........",,972,"Australia - History - to 1788.   2. Aboriginal Australians"
,".........................................",,"Australians.  A guide to sources",,"Broadway, NSW, Fairfax, Syme & Weldon, 1987",0,"473p., illus.",,,,"Australians. A historical library vol.9",0,"994   AUS","2014 - April","don. - W.G.R.L.C.","........",".........",,980,"Australia - History - Sources    2. Australia - History - Bibliography"
,".........................................",,"Australians.  A historical atlas",,"Broadway, NSW, Fairfax, Syme & Weldon, 1987",0,"290p., illus.",,,,"Australians. A historical library vol.6",0,"994   AUS","2014 - April","don. - W.G.R.L.C.","........",".........",,977,"Australia - History   2.Australia - Historical geography - Maps   3. Australia - Social conditions - Maps"
,".........................................",,"Australians.  A Historical dictionary",,"Broadway, NSW, Fairfax, Syme & Weldon, 1987",0,"462p., illus.",,,,"Australians. A historical library vol.8",0,"994   AUS","2014 - April","don. - W.G.R.L.C.","........",".........",,979,"Australia - History - Dictionaries   2. Australia - Biography - Dictionaries"
,".........................................",,"Australians.  Events and places",,"Broadway, NSW, Fairfax, Syme & Weldon, 1987",0,"476p., illus.",,,,"Australians. A historical library vol.7",0,"994   AUS","2014 - April","don. - W.G.R.L.C.","........",".........",,978,"Australia - History   2. Australia - Gazetteers"
,".........................................",,"Australians.  Historical statistics",,"Broadway, NSW, Fairfax, Syme & Weldon, 1987",0,"470p., illus.",,,,"Australians. A historical library vol.10",0,"994   AUS","2014 - April","don. - W.G.R.L.C.","........",".........",,981,"Australia - History  2. Australia - Statistics"
,".........................................",,"Australians.  The guide and index",,"Broadway, NSW, Fairfax, Syme & Weldon, 1987",0,"83p.",,,,"Australians. A historical library vol.11",0,"994   AUS","2014 - April","don. - W.G.R.L.C.","........",".........",,982,"Australia - History - Indexes"
,"King, Jonathan",,"Australia's First Fleet. The voyage and the re-enactment 1788 / 1988",".","Sydney, Robertsbridge, 1988",".","247p., illus.",".",,,"...............",,"994  KIN","...............","...................","........","........",,22,"First Fleet 1787-88.  2. Voyages and Travel.  3. Australia - Centennial Celebrations etc."
,"Eustis, Nelson",,"Australia's greatest air race. England - Ausytralia 1919",".","Melbourne, Rigby Seal Books, 1977",".","188p., illus.",".",,,"...............",,"797.52  EUS","2009","don. - Jenny Adam","........",".........",,881,"England-Australia air race 1919    2. Airplane racing"
,"Larkins, John & Parish, Steve",,"Australia's greatest river. The Murray from source to sea",".","Adelaide, Rigby, 1982",".","231p., illus.",".",,,"...............",,"994.4  LAR","2012 - Feb.","don. - Helen Swaine","........",".........",,744,"Murray River"
,"Norris, Keith",,"Australia's heritage sketchbook",,"Sydney, Lansdowne Press, rev. ed. 1980",0,"361p., illus.",,,,"...............",,"720.994  NOR","2014 - Feb.","don. - Sue Lilley","........",".........",,960,"Architecture - Australia   2. Historic buildings - Australia"
,"Blackmore, W. H. et al",,"Australia's two centuries. A survey of Australian history",".","Warranwood, Vic., Eureka, 2nd ed.1978",".","155p. illus.",".",,,"...............",,"994  BLA 1","2011 - June","don. - Julie Curran","........","........",,689,"Australia - History"
,".......................................",,"Australia's yesterdays. A look at our recent past",".","Sydney, Readers Digest, 1974",".","359p., bibliog., index",".",,,"...............",,"994.04  AUS 1","...............","...................","........","........",,23,"Australia - Social Life and Customs - 20th century   2. Australia - History - 20th century  3. Australia - Social conditions - 20th century"
,"Joy, William",,"Aviators, The",".","Sidney, Golden Press, 1983",".","211p., illus., bibliog.",".",,,"Library of Australian classics",0,"629.13  JOY","...............","...................","........","........",,24,"Aeronautics - Australia - History   2. Australia - Aviation - 1909-1953"
,".........................................",,"Back to Bass.  The community's thoughts and memories",,"Bass (Vic.), Bass Community Centre, 2014",0,"98p., illus., CD",,,,"...............",,"LH  994.52  BAC","2015 Jan.","Bass Community Centre","35.00",,,1022,"Victoria - Bass"
,"Reid, John & Chishjolm, John",,"Ballarat - Golden city",,"Bacchus Marsh (Vic.), Joval, 1989",,"160p., illus",,"0 9599112 1 0",,,,"994.57  REI","2015 July","don. - Jan Andrews","........","........",,1057,"Victoria - Ballarat"
,"Gervasoni, Clare",,"Ballarat and district pioneers and old residents directory 1837-1855",".","Ballarat, Ballarat Heritage Services, 1998",".","142p.",".",,,"...............",,"929.39  GER","...............","...................","........","........",,25,"Victoria - Ballarat   2. Victoria - Genealogy"
,"Strange, A. W.",,"Ballarat. The formative years",,"Ballarat, B. & B. Strange, 1982",,"100p., illus., map ",,959680233,,,,"994.57  STR","2017 - Sept.","Bill's Book Shed","3.00",,,1132,"Victoria - Ballarat"
,".......................................",,"Baptisms at St John's Church of England Mornington 1892-1971. Baptisms at St Mark's Church of England Balnarring 1914-1975",".","photocopy",".","..............",".",,,"...............",,"LH  929.39  BAP","...............","don. - George Sansom","........","........",,369,"Victoria - Mornington     2. St John's Church of England, Mornington (Vic.)  3. Victoria - Balnarring    4. St Mark's Church of England, Balnarring (Vic.)     5. Victoria - B.D.M's"
,"McClaughlin, Trevor",,"Barefoot and pregnant?  Irish famine orphans in Australia.  volume 2",,"Melbourne, G.S.V., 2001",0,"460p., illus.",,"0 949672 51 3",,,,"929.102  MCC","2015 Apr.","Gould Genealogy","54.26",,,1040,"Irish in Australia  2. Ireland - Orphans - History  3. Australia - Immigration   4.Irish Potato Famine   5. Ireland - Emigration"
,"Fullerton. Mary E.",,"Bark house days",".","Melb., MUP, 1964",".","157p.",".",,,"...............",,"994.56  FUL","2009","don. - Jenny Adam ","........","........",,579,"Victoria - Gippsland  2. Fullerton, Mary E. 1868-1946  3. Victoria - Frontier and pioneer life"
,"Woolmer, George R.",,"Barmera story. A history of Barmera and district. Incorporating the histories of Barmers, Cobdogla, Loveday, Overland Corner and the Narwij-jerook Aborigines",".","Barmera Golden Jubilee Committee, 1973",".","92p., illus., map",".",,,"...............",,"994.233  WOO","...............","...................","........","........",,26,"South Australia - Barmera region"
,"Ioannou, Noris",,"Barossa journeys into a valley of tradition",".","Kent Town, S.A., Paringa Press, 997",".","240 p. , illus",".",,,"...............",,"306.08  IOA","...............","Cooks","12.00","........",,367,"South Australia - Barossa Valley   2. Germans in South Australia"
,"McLeod, Jeanette / Thiele, Colin                         ",,"Barossa Valley sketchbook                                                     ",".","Adelaide, Rigby, 1968",".","64p., illus.",".",,,"...............",,"919.42  MCL","...............","...................","........","........",,512,"South Australia - Barossa Valley"
,".......................................",,"Bathurst pioneers. A register of pioneer families of Bathurst NSW and district before 1900",".","Bathurst, Family History Group of Bathurst, 2007",".","386p., maps",".",,,"...............",,"929.399  BAT","2007","don. - Roslyn Taylor","........","........",,568,"N.S.W. - Bathurst region - Pioneers.   2. N.S.W. - Bathurst Region - Genealogy"
,"Ross, J.",,"Beautiful Australia",".","Melbourne, Lansdowne, 1970",".","96p., illus.",".",,,"...............",,"919.4  ROS","...............","...................","........","........",,27,"Australia - Description and Travel"
,"Collins, Ewen K  (comp.)",,"Beginners' guide to Scottish genealogy",".","Tay Family History Society, rev. ed. 1992",".","102p.",".",,,"...............",,"929.1  COL 1","...............","don. - Rod Grant","........","........",,439,"Scotland - Genealogy"
,"Baker, Wendy",,"Beginners guide to the International Genealogical Index",".","Hampton, (Vic), Macbeth, 1988",".","28p.",".",,,"...............",,"929.107  BAK","...............","don. - Rod Grant","5.00","........",,440,"International Genealogical Index  2. Genealogy"
,"Bottom, Bob",,"Behind the Barrier",".","Gareth Powell Associates, n.d.",".","110p., illus",".",,,"...............",,"994.49  BOT","...............","...................","........","........",,28,"N.S.W. - Broken HIll.   2. Barrier Industrial Council"
,"Ingram, Tom",,"Bells in England                                                                                         ",".","London, Frederick Muller, 1954",".","204p.",".",,,"...............",,"789.5  ING","...............","...................","........","........",,29,"England - Churches - Bells"
,"Clune, Frank",,"Ben Hall",".","Melb., A & R, 1975",".","197p., photos from film production",".",,,"...............",,"364.155  CLU","...............","...................","........","........",,30,"Hall, Ben, 1837-1865    2. Bushrangers - N.S.W."
,"Jackman, Betty May",,"Bendigo Advertiser personal notices vol.1. 1854-1880",".",1992,".","324p. photos, index",".",,,"...............",0,"929.39  JAC","2010 ","Time Booksellers","........","........",,652,"Victoria - Bendigo   2. Bendigo Advertiser (Vic.)"
,"Jackman, Betty May",,"Bendigo Advertiser personal notices vol.2. 1881-1895",".",1992,".","399p. photos, index",".",,,"...............",0,"929.39  JAC 1","2010 ","Time Booksellers","........","........",,653,"Victoria - Bendigo   2. Bendigo Advertiser (Vic.)"
,"Cusack, Frank ed.",,"Bendigo the German chapter",".","Bendigo, Vic: German Heritage Society, Bendigo, 1998",".","275p., illus.  index",".",,,"...............",,"994.540 BEN","2012 - May","don. - W.G.R.L.C.","........",".........",,800,"Bendigo - German Community - History 2 Gold miners - Victoria - Bendigo - History"
,"Neil, Jan",,"Bendigo. The golden age retraced",".","Canterbury (Vic.), Mullays, 1973",".","63p., illus.",".",,,"...............",,"919.454  NEI","...............","...................","........","........",,31,"Victoria - Bendigo"
,"Birley, Robin",,"Best of Hadrian's Wall, The",".","Northumberland, Roman Army Museum, 3rd. ed. 1995",".","25p.,  llus.",".",,,"...............",,"914.288  BIR","2011 - Aug..","don. - Helen Swaine","........","........",,700,"Hadrian's Wall (England)   2. England - Northumberland  3. England - Antiquities, Roman"
,"Cole-Adams, Peter",,"Best of The Age 1980-81",".","Melbourne, Nelson, 1981",".","181p., illus.",".",,,"...............",,"079.9451 COL","...............","...................","........","........",,32,"Victoria - Newspapers   2. Age (Melbourne, Vic.)"
,"Moorhead, Leslie M.",,"Between the bays : Mornington Peninsula",,"Clayton (Vic.), Wilkie, 1980",,"78p., illus.",,,,,,"994.52  MOO","2019  Jan.","Bill's Book Shed","3.00",,,1152,"Victoria - Mornington Peninsula"
,"White, Myrtle Rose",,"Beyond the western rivers",".","Adelaide, Rigby Sea;, 1969",".","230p.",".",,,"...............",,"994.49  WHI ","2009","don. - Jenny Adam ","........","........",,580,"N.S.W. - Western Region"
,"Clarke, Frank H.",,"Big history question.  Snapshots of Australian history",,"Sydney, Kangaroo Press, 1998",,"232p., illus.",,,,,,"994  CLA 2","2014 Nov.","don. - Jan Andrews",,,,1006,"Australia - History"
,"Peach, Bill",,"Bill Peach's gold",".","South Melbourne, Macmillan, 1983",".","192p., illus.",".",,,"...............",,"622.34  PEA","...............","don. - Margaret  Chisholm","........","........",,391,"Gold"
,"RaymondStuart A.",,"Births, marriages and deaths on the web. Part 1. General, Southern England, The Marches and Wales",0,"Bury, England, Fderation of Family History Societies, 2002",0,"74p.",,,,"...............",,"929.342  RAY","2013  Nov.","don. - W.G.R.L.C.","........",".........",,947,"Genealogy - Great Britain   2.  Internet web sites - Great Britain"
,"Dunderdale, George",,"Book of the bush. Containing many truthful sketches of the early colonial life of squatter, whalers, convicts, diggers and others who left their native land and never returned  (1st. pub.1870)",".","Ringwood, Penguin, 1973",".","820p., illus.",".",,,"Colonial facsimiles",0,"994.031 DUN","...............","...................","........","........",,33,"Australia - Frontier and pioneer life   2. Australia - Social conditions - 1851-1891  3. Australia - History - 1851-1901  4. Victoria - Gippsland"
